Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
PITTSBURGH PIRATES,Ben Gamel,batted-ball,Batter,Handedness,2022,vs L as L,1.29,40.7%,33.3%,25.9%,14.3%,0.0%,0.0%,100.0%,50.0%,28.6%,21.4%,28.6%,39.3%,32.1%,189,70,119
PITTSBURGH PIRATES,Ben Gamel,batted-ball,Batter,Handedness,2022,vs R as L,1.6,27.0%,44.9%,28.1%,0.0%,16.0%,0.0%,0.0%,37.1%,38.2%,24.7%,14.6%,48.3%,37.1%,601,248,353
PITTSBURGH PIRATES,Ben Gamel,batted-ball,Batter,Handedness,2022,vs L,1.29,40.7%,33.3%,25.9%,14.3%,0.0%,0.0%,100.0%,50.0%,28.6%,21.4%,28.6%,39.3%,32.1%,189,70,119
PITTSBURGH PIRATES,Ben Gamel,batted-ball,Batter,Handedness,2022,vs R,1.6,27.0%,44.9%,28.1%,0.0%,16.0%,0.0%,0.0%,37.1%,38.2%,24.7%,14.6%,48.3%,37.1%,601,248,353
PITTSBURGH PIRATES,Daniel Vogelbach,batted-ball,Batter,Handedness,2022,vs L as L,1.57,16.3%,51.2%,32.6%,7.1%,0.0%,4.5%,0.0%,53.5%,27.9%,18.6%,18.6%,55.8%,25.6%,316,128,188
PITTSBURGH PIRATES,Daniel Vogelbach,batted-ball,Batter,Handedness,2022,vs R as L,0.75,16.0%,36.1%,47.9%,3.5%,21.1%,4.7%,0.0%,32.8%,42.0%,25.2%,10.9%,51.3%,37.8%,831,344,487
PITTSBURGH PIRATES,Daniel Vogelbach,batted-ball,Batter,Handedness,2022,vs L,1.57,16.3%,51.2%,32.6%,7.1%,0.0%,4.5%,0.0%,53.5%,27.9%,18.6%,18.6%,55.8%,25.6%,316,128,188
PITTSBURGH PIRATES,Daniel Vogelbach,batted-ball,Batter,Handedness,2022,vs R,0.75,16.0%,36.1%,47.9%,3.5%,21.1%,4.7%,0.0%,32.8%,42.0%,25.2%,10.9%,51.3%,37.8%,831,344,487
PITTSBURGH PIRATES,Ke'Bryan Hayes,batted-ball,Batter,Handedness,2022,vs L as R,1.62,20.0%,49.4%,30.6%,3.8%,11.5%,4.8%,0.0%,36.5%,40.0%,23.5%,7.1%,55.3%,37.6%,406,158,248
PITTSBURGH PIRATES,Ke'Bryan Hayes,batted-ball,Batter,Handedness,2022,vs R as R,1.53,21.9%,47.3%,30.8%,8.9%,2.2%,13.0%,0.0%,28.1%,39.7%,32.2%,16.4%,52.7%,30.8%,962,363,599
PITTSBURGH PIRATES,Ke'Bryan Hayes,batted-ball,Batter,Handedness,2022,vs L,1.62,20.0%,49.4%,30.6%,3.8%,11.5%,4.8%,0.0%,36.5%,40.0%,23.5%,7.1%,55.3%,37.6%,406,158,248
PITTSBURGH PIRATES,Ke'Bryan Hayes,batted-ball,Batter,Handedness,2022,vs R,1.53,21.9%,47.3%,30.8%,8.9%,2.2%,13.0%,0.0%,28.1%,39.7%,32.2%,16.4%,52.7%,30.8%,962,363,599
PITTSBURGH PIRATES,Yoshi Tsutsugo,batted-ball,Batter,Handedness,2022,vs L as L,1.08,10.0%,46.7%,43.3%,7.7%,7.7%,0.0%,0.0%,16.7%,43.3%,40.0%,13.3%,66.7%,20.0%,235,85,150
PITTSBURGH PIRATES,Yoshi Tsutsugo,batted-ball,Batter,Handedness,2022,vs R as L,1.19,19.2%,43.8%,37.0%,11.1%,3.7%,6.3%,0.0%,38.4%,32.9%,28.8%,12.3%,64.4%,23.3%,482,187,295
PITTSBURGH PIRATES,Yoshi Tsutsugo,batted-ball,Batter,Handedness,2022,vs L,1.08,10.0%,46.7%,43.3%,7.7%,7.7%,0.0%,0.0%,16.7%,43.3%,40.0%,13.3%,66.7%,20.0%,235,85,150
PITTSBURGH PIRATES,Yoshi Tsutsugo,batted-ball,Batter,Handedness,2022,vs R,1.19,19.2%,43.8%,37.0%,11.1%,3.7%,6.3%,0.0%,38.4%,32.9%,28.8%,12.3%,64.4%,23.3%,482,187,295
PITTSBURGH PIRATES,Oneil Cruz,batted-ball,Batter,Handedness,2022,vs L as L,0.8,30.8%,30.8%,38.5%,0.0%,20.0%,25.0%,0.0%,53.8%,15.4%,30.8%,23.1%,15.4%,61.5%,139,46,93
PITTSBURGH PIRATES,Oneil Cruz,batted-ball,Batter,Handedness,2022,vs R as L,1.13,13.5%,45.9%,40.5%,13.3%,20.0%,5.9%,0.0%,29.7%,37.8%,32.4%,18.9%,45.9%,35.1%,198,73,125
PITTSBURGH PIRATES,Oneil Cruz,batted-ball,Batter,Handedness,2022,vs L,0.8,30.8%,30.8%,38.5%,0.0%,20.0%,25.0%,0.0%,53.8%,15.4%,30.8%,23.1%,15.4%,61.5%,139,46,93
PITTSBURGH PIRATES,Oneil Cruz,batted-ball,Batter,Handedness,2022,vs R,1.13,13.5%,45.9%,40.5%,13.3%,20.0%,5.9%,0.0%,29.7%,37.8%,32.4%,18.9%,45.9%,35.1%,198,73,125
PITTSBURGH PIRATES,Kevin Newman,batted-ball,Batter,Handedness,2022,vs L as R,1.71,29.6%,44.4%,25.9%,28.6%,0.0%,8.3%,0.0%,22.2%,48.1%,29.6%,33.3%,40.7%,25.9%,100,31,69
PITTSBURGH PIRATES,Kevin Newman,batted-ball,Batter,Handedness,2022,vs R as R,1.0,15.2%,42.4%,42.4%,7.1%,0.0%,14.3%,0.0%,45.5%,36.4%,18.2%,15.2%,60.6%,24.2%,167,58,109
PITTSBURGH PIRATES,Kevin Newman,batted-ball,Batter,Handedness,2022,vs L,1.71,29.6%,44.4%,25.9%,28.6%,0.0%,8.3%,0.0%,22.2%,48.1%,29.6%,33.3%,40.7%,25.9%,100,31,69
PITTSBURGH PIRATES,Kevin Newman,batted-ball,Batter,Handedness,2022,vs R,1.0,15.2%,42.4%,42.4%,7.1%,0.0%,14.3%,0.0%,45.5%,36.4%,18.2%,15.2%,60.6%,24.2%,167,58,109
PITTSBURGH PIRATES,Jack Suwinski,batted-ball,Batter,Handedness,2022,vs L as L,1.56,11.5%,53.8%,34.6%,0.0%,27.8%,3.6%,0.0%,48.1%,38.5%,13.5%,17.3%,57.7%,25.0%,354,123,231
PITTSBURGH PIRATES,Jack Suwinski,batted-ball,Batter,Handedness,2022,vs R as L,0.72,18.7%,34.1%,47.3%,20.9%,20.9%,6.5%,0.0%,47.3%,25.3%,27.5%,25.3%,38.5%,36.3%,669,253,416
PITTSBURGH PIRATES,Jack Suwinski,batted-ball,Batter,Handedness,2022,vs L,1.56,11.5%,53.8%,34.6%,0.0%,27.8%,3.6%,0.0%,48.1%,38.5%,13.5%,17.3%,57.7%,25.0%,354,123,231
PITTSBURGH PIRATES,Jack Suwinski,batted-ball,Batter,Handedness,2022,vs R,0.72,18.7%,34.1%,47.3%,20.9%,20.9%,6.5%,0.0%,47.3%,25.3%,27.5%,25.3%,38.5%,36.3%,669,253,416
PITTSBURGH PIRATES,Michael Perez,batted-ball,Batter,Handedness,2022,vs L as L,0.57,26.7%,26.7%,46.7%,0.0%,28.6%,0.0%,0.0%,37.5%,50.0%,12.5%,0.0%,50.0%,50.0%,99,32,67
PITTSBURGH PIRATES,Michael Perez,batted-ball,Batter,Handedness,2022,vs R as L,0.7,12.5%,35.9%,51.6%,12.1%,12.1%,0.0%,0.0%,46.9%,25.0%,28.1%,21.9%,53.1%,25.0%,307,106,201
PITTSBURGH PIRATES,Michael Perez,batted-ball,Batter,Handedness,2022,vs L,0.57,26.7%,26.7%,46.7%,0.0%,28.6%,0.0%,0.0%,37.5%,50.0%,12.5%,0.0%,50.0%,50.0%,99,32,67
PITTSBURGH PIRATES,Michael Perez,batted-ball,Batter,Handedness,2022,vs R,0.7,12.5%,35.9%,51.6%,12.1%,12.1%,0.0%,0.0%,46.9%,25.0%,28.1%,21.9%,53.1%,25.0%,307,106,201
PITTSBURGH PIRATES,Jake Marisnick,batted-ball,Batter,Handedness,2022,vs L as R,0.5,10.0%,30.0%,60.0%,0.0%,8.3%,16.7%,0.0%,26.1%,56.5%,17.4%,26.1%,56.5%,17.4%,114,36,78
PITTSBURGH PIRATES,Jake Marisnick,batted-ball,Batter,Handedness,2022,vs R as R,1.6,23.5%,47.1%,29.4%,60.0%,20.0%,12.5%,0.0%,33.3%,44.4%,22.2%,27.8%,33.3%,38.9%,99,27,72
PITTSBURGH PIRATES,Jake Marisnick,batted-ball,Batter,Handedness,2022,vs L,0.5,10.0%,30.0%,60.0%,0.0%,8.3%,16.7%,0.0%,26.1%,56.5%,17.4%,26.1%,56.5%,17.4%,114,36,78
PITTSBURGH PIRATES,Jake Marisnick,batted-ball,Batter,Handedness,2022,vs R,1.6,23.5%,47.1%,29.4%,60.0%,20.0%,12.5%,0.0%,33.3%,44.4%,22.2%,27.8%,33.3%,38.9%,99,27,72
PITTSBURGH PIRATES,Jason Delay,batted-ball,Batter,Handedness,2022,vs L as R,1.5,23.1%,46.2%,30.8%,0.0%,0.0%,0.0%,0.0%,46.2%,30.8%,23.1%,23.1%,46.2%,30.8%,58,18,40
PITTSBURGH PIRATES,Jason Delay,batted-ball,Batter,Handedness,2022,vs R as R,0.0,33.3%,0.0%,66.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,33.3%,30,10,20
PITTSBURGH PIRATES,Jason Delay,batted-ball,Batter,Handedness,2022,vs L,1.5,23.1%,46.2%,30.8%,0.0%,0.0%,0.0%,0.0%,46.2%,30.8%,23.1%,23.1%,46.2%,30.8%,58,18,40
PITTSBURGH PIRATES,Jason Delay,batted-ball,Batter,Handedness,2022,vs R,0.0,33.3%,0.0%,66.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,33.3%,30,10,20
PITTSBURGH PIRATES,Michael Chavis,batted-ball,Batter,Handedness,2022,vs L as R,1.04,16.7%,42.4%,40.9%,7.4%,22.2%,14.3%,0.0%,44.8%,37.3%,17.9%,19.4%,44.8%,35.8%,400,121,279
PITTSBURGH PIRATES,Michael Chavis,batted-ball,Batter,Handedness,2022,vs R as R,0.89,17.0%,39.0%,44.0%,20.5%,9.1%,7.7%,0.0%,38.0%,38.0%,24.0%,32.0%,40.0%,28.0%,478,143,335
PITTSBURGH PIRATES,Michael Chavis,batted-ball,Batter,Handedness,2022,vs L,1.04,16.7%,42.4%,40.9%,7.4%,22.2%,14.3%,0.0%,44.8%,37.3%,17.9%,19.4%,44.8%,35.8%,400,121,279
PITTSBURGH PIRATES,Michael Chavis,batted-ball,Batter,Handedness,2022,vs R,0.89,17.0%,39.0%,44.0%,20.5%,9.1%,7.7%,0.0%,38.0%,38.0%,24.0%,32.0%,40.0%,28.0%,478,143,335
PITTSBURGH PIRATES,Diego Castillo,batted-ball,Batter,Handedness,2022,vs L as R,0.91,18.2%,39.0%,42.9%,9.1%,24.2%,10.0%,0.0%,44.2%,39.0%,16.9%,16.9%,44.2%,39.0%,457,141,316
PITTSBURGH PIRATES,Diego Castillo,batted-ball,Batter,Handedness,2022,vs R as R,1.16,15.9%,45.1%,39.0%,0.0%,6.3%,2.7%,0.0%,42.7%,34.1%,23.2%,9.8%,54.9%,35.4%,506,182,324
PITTSBURGH PIRATES,Diego Castillo,batted-ball,Batter,Handedness,2022,vs L,0.91,18.2%,39.0%,42.9%,9.1%,24.2%,10.0%,0.0%,44.2%,39.0%,16.9%,16.9%,44.2%,39.0%,457,141,316
PITTSBURGH PIRATES,Diego Castillo,batted-ball,Batter,Handedness,2022,vs R,1.16,15.9%,45.1%,39.0%,0.0%,6.3%,2.7%,0.0%,42.7%,34.1%,23.2%,9.8%,54.9%,35.4%,506,182,324
PITTSBURGH PIRATES,Josh VanMeter,batted-ball,Batter,Handedness,2022,vs L as L,0.5,25.0%,25.0%,50.0%,25.0%,0.0%,0.0%,0.0%,37.5%,18.8%,43.8%,25.0%,37.5%,37.5%,119,44,75
PITTSBURGH PIRATES,Josh VanMeter,batted-ball,Batter,Handedness,2022,vs R as L,1.03,17.3%,42.0%,40.7%,0.0%,9.1%,5.9%,100.0%,32.9%,46.3%,20.7%,9.8%,62.2%,28.0%,451,169,282
PITTSBURGH PIRATES,Josh VanMeter,batted-ball,Batter,Handedness,2022,vs L,0.5,25.0%,25.0%,50.0%,25.0%,0.0%,0.0%,0.0%,37.5%,18.8%,43.8%,25.0%,37.5%,37.5%,119,44,75
PITTSBURGH PIRATES,Josh VanMeter,batted-ball,Batter,Handedness,2022,vs R,1.03,17.3%,42.0%,40.7%,0.0%,9.1%,5.9%,100.0%,32.9%,46.3%,20.7%,9.8%,62.2%,28.0%,451,169,282
PITTSBURGH PIRATES,Roberto Pérez,batted-ball,Batter,Handedness,2022,vs L as R,1.4,14.3%,50.0%,35.7%,0.0%,20.0%,0.0%,0.0%,64.3%,21.4%,14.3%,21.4%,35.7%,42.9%,99,42,57
PITTSBURGH PIRATES,Roberto Pérez,batted-ball,Batter,Handedness,2022,vs R as R,1.29,23.8%,42.9%,33.3%,0.0%,14.3%,0.0%,0.0%,52.4%,38.1%,9.5%,14.3%,52.4%,33.3%,209,80,129
PITTSBURGH PIRATES,Roberto Pérez,batted-ball,Batter,Handedness,2022,vs L,1.4,14.3%,50.0%,35.7%,0.0%,20.0%,0.0%,0.0%,64.3%,21.4%,14.3%,21.4%,35.7%,42.9%,99,42,57
PITTSBURGH PIRATES,Roberto Pérez,batted-ball,Batter,Handedness,2022,vs R,1.29,23.8%,42.9%,33.3%,0.0%,14.3%,0.0%,0.0%,52.4%,38.1%,9.5%,14.3%,52.4%,33.3%,209,80,129
PITTSBURGH PIRATES,Bryan Reynolds,batted-ball,Batter,Handedness,2022,vs R as L,1.0,24.0%,38.0%,38.0%,3.5%,21.1%,1.8%,0.0%,38.0%,40.0%,22.0%,17.3%,52.7%,30.0%,901,345,556
PITTSBURGH PIRATES,Bryan Reynolds,batted-ball,Batter,Handedness,2022,vs L as R,2.75,21.1%,57.9%,21.1%,18.8%,18.8%,11.4%,0.0%,36.8%,39.5%,23.7%,15.8%,61.8%,22.4%,426,144,282
PITTSBURGH PIRATES,Bryan Reynolds,batted-ball,Batter,Handedness,2022,vs L,2.75,21.1%,57.9%,21.1%,18.8%,18.8%,11.4%,0.0%,36.8%,39.5%,23.7%,15.8%,61.8%,22.4%,426,144,282
PITTSBURGH PIRATES,Bryan Reynolds,batted-ball,Batter,Handedness,2022,vs R,1.0,24.0%,38.0%,38.0%,3.5%,21.1%,1.8%,0.0%,38.0%,40.0%,22.0%,17.3%,52.7%,30.0%,901,345,556
PITTSBURGH PIRATES,Canaan Smith-Njigba,batted-ball,Batter,Handedness,2022,vs R as L,3.0,20.0%,60.0%,20.0%,0.0%,0.0%,0.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,40.0%,27,12,15
PITTSBURGH PIRATES,Canaan Smith-Njigba,batted-ball,Batter,Handedness,2022,vs R,3.0,20.0%,60.0%,20.0%,0.0%,0.0%,0.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,40.0%,27,12,15
PITTSBURGH PIRATES,Cal Mitchell,batted-ball,Batter,Handedness,2022,vs L as R,1.35,18.4%,46.9%,34.7%,23.5%,5.9%,4.3%,0.0%,44.9%,32.7%,22.4%,18.4%,46.9%,34.7%,275,103,172
PITTSBURGH PIRATES,Cal Mitchell,batted-ball,Batter,Handedness,2022,vs R as R,1.72,24.0%,48.1%,27.9%,13.8%,20.7%,6.0%,0.0%,39.0%,33.3%,27.6%,17.1%,47.6%,35.2%,536,172,364
PITTSBURGH PIRATES,Cal Mitchell,batted-ball,Batter,Handedness,2022,vs L,1.35,18.4%,46.9%,34.7%,23.5%,5.9%,4.3%,0.0%,44.9%,32.7%,22.4%,18.4%,46.9%,34.7%,275,103,172
PITTSBURGH PIRATES,Cal Mitchell,batted-ball,Batter,Handedness,2022,vs R,1.72,24.0%,48.1%,27.9%,13.8%,20.7%,6.0%,0.0%,39.0%,33.3%,27.6%,17.1%,47.6%,35.2%,536,172,364
PITTSBURGH PIRATES,Tyler Heineman,batted-ball,Batter,Handedness,2022,vs L as R,1.13,20.0%,42.5%,37.5%,13.3%,6.7%,11.8%,0.0%,58.5%,29.3%,12.2%,17.1%,56.1%,26.8%,265,97,168
PITTSBURGH PIRATES,Tyler Heineman,batted-ball,Batter,Handedness,2022,vs R as R,0.86,13.3%,40.0%,46.7%,23.8%,4.8%,0.0%,0.0%,42.6%,34.0%,23.4%,23.4%,53.2%,23.4%,338,119,219
PITTSBURGH PIRATES,Tyler Heineman,batted-ball,Batter,Handedness,2022,vs L,1.13,20.0%,42.5%,37.5%,13.3%,6.7%,11.8%,0.0%,58.5%,29.3%,12.2%,17.1%,56.1%,26.8%,265,97,168
PITTSBURGH PIRATES,Tyler Heineman,batted-ball,Batter,Handedness,2022,vs R,0.86,13.3%,40.0%,46.7%,23.8%,4.8%,0.0%,0.0%,42.6%,34.0%,23.4%,23.4%,53.2%,23.4%,338,119,219
PITTSBURGH PIRATES,Nick Mears,batted-ball,Batter,Handedness,2022,vs L as L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
PITTSBURGH PIRATES,Nick Mears,batted-ball,Batter,Handedness,2022,vs R as L,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
PITTSBURGH PIRATES,Nick Mears,batted-ball,Batter,Handedness,2022,vs L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
PITTSBURGH PIRATES,Nick Mears,batted-ball,Batter,Handedness,2022,vs R,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
